	TCGA-44-2655	TCGA-44-2657	TCGA-44-2661	TCGA-44-2665	TCGA-44-2668	TCGA-44-3396	TCGA-44-3398	TCGA-44-6144	TCGA-44-6776	TCGA-44-6777	TCGA-44-6778	TCGA-44-7659	TCGA-44-7660	TCGA-44-7661	TCGA-44-7662	TCGA-44-7667	TCGA-44-7669	TCGA-44-7670	TCGA-44-7671	TCGA-44-7672	TCGA-49-6742	TCGA-49-6743	TCGA-49-6744	TCGA-49-6745	TCGA-50-5930	TCGA-50-5932	TCGA-50-5933	TCGA-50-7109	TCGA-55-7283	TCGA-55-7570	TCGA-55-7574	TCGA-55-7576	TCGA-55-7724	TCGA-55-7725	TCGA-55-7726	TCGA-55-7903	TCGA-55-7910	TCGA-55-7911	TCGA-55-7914	TCGA-78-7163	TCGA-78-7540	TCGA-86-7711	TCGA-86-7713	TCGA-91-6835	TCGA-91-6836	TCGA-93-7348
hsa-miR-182-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15744467192588402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-182-5p	8.303228183249011	8.75748839804227	8.643499327425966	9.112326379787241	9.709579399399876	9.156887590673438	9.079386956059743	12.848345954785003	11.20703294186987	12.212291279527296	12.703160862305154	12.917627192186751	12.621384518542111	11.726097770645948	12.418174899890237	11.687173865205494	11.667968532231974	12.789747593434754	11.886889323338615	12.304240257831735	12.081501633174238	11.990874181693062	11.767547301940795	11.970411453501542	12.73133344214887	11.777647057415923	11.934015413743488	12.131422710107673	11.521958766000164	11.933688732019304	12.011088785642617	12.553442523586533	11.418341284172854	11.283619200629222	11.770238073942744	13.296362512679586	11.901713347990066	12.831881872454467	12.19814814121279	12.506158580031359	11.077956277304128	11.275746118569243	11.912900406371	12.537397667402603	12.702033132027756	10.93201889260246
hsa-miR-183-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.7736119239108157	0.0	0.2201075653245425	0.6526819251758128	0.29938518042312284	0.0	0.0	0.0	0.0	0.0	0.2650404054754371	0.2535561431210257	0.5076769032193209	0.29804926959978084	0.5294260236724391	0.19155728926062243	0.0	0.14891329124540018	0.38076616479726855	0.5859167356640724	0.0	0.0	0.22459181924542543	0.5401070765627612	0.22479569243178413	0.0	0.0	0.0	0.0	0.5710995564477116	0.32476229148364755	0.0	0.0	0.5736466097044285	0.1989874604932469	0.0	0.25793543346342346	0.5187967029717622	0.0	0.0
hsa-miR-183-5p	10.011278560608584	10.951194829608237	11.10114276544298	10.123834936764942	11.722123530424454	11.027535823835583	10.691951568179743	11.361140725767074	9.611179796924672	11.059944690300203	11.407069285879933	11.026022435003648	11.187501818842252	10.287252225145874	10.722706061243748	10.481758655513621	10.32441418404008	11.108864142731553	10.544582931190392	10.67762005539472	11.03677551590739	10.590263251982579	10.553198667177629	10.811865910680464	11.543995301729451	10.719535700004753	10.343208089011851	10.808970254072543	10.282685396451097	10.776227782314047	10.378487829828648	10.952171352397706	10.142532906634097	10.062040477712989	10.071797737085044	12.481880459261685	10.463254228301754	11.425825438985422	10.722778820928227	10.995603932849102	9.607510373530033	10.06281505157357	10.506371685017584	11.063775356830467	10.974112097768623	9.650924549300429
hsa-miR-184	3.646158409281049	4.585575126238085	5.042619511398372	5.062404341252877	3.7969130326490417	5.809624527568367	1.2744637729173016	5.4484562385552495	6.257156940597451	3.9886198467215808	5.946099734731572	3.1248152715806152	5.245067226301489	3.767571808361555	3.7244807684601677	5.852988819240606	3.9747026092900044	2.7163586617555544	7.0159792564224395	3.5016478538144793	3.4850611318655	4.217810295427875	5.01892793198286	4.548387605337338	5.751029787169785	4.9723959494294245	4.481578669242824	7.67749430623061	3.4289334327644365	5.992385504282228	4.788719924368722	5.037100081163907	5.874462133194688	7.383797996062557	2.8999661739682354	2.550052125616505	6.06918682070107	7.027699436423196	4.966757538834264	4.289440904647426	3.486016424850872	5.387887276764179	4.2487244029053235	4.277411192802912	2.38952358801884	6.776109627079361
hsa-miR-185-3p	5.61470532171528	5.281666438552331	5.190238767058773	4.557609145134497	4.623412417372879	4.547176354947433	3.6267557930026117	3.5546654244795506	2.157441219068456	1.7173646409622965	3.634091731260583	3.375437299846076	2.9201849565999956	1.1775489598682707	3.4393177382343705	2.9651959349480355	3.4703397037875217	3.150206074104278	2.3238629470274983	2.5407955298408362	2.87867684056142	2.9663928654656866	2.0924394660202945	2.3897392028001327	3.6412291528080836	2.8098073950263505	2.9260188632188666	2.2788242764385847	2.7134183026412493	3.5448427045371824	3.3843617550132503	3.26956498451452	2.732412449837914	2.5954852085339453	1.5216456057661831	2.821851616071018	2.180915739182397	2.3814978307279837	3.0733779446789673	2.556504592934638	1.9297744487778725	3.1321461793233603	2.7809375251866326	1.4494498934116131	3.025168489344586	1.619632189565421
hsa-miR-185-5p	4.336278999793419	4.501862828950671	4.400715922975038	3.4416556291451106	4.744057420951281	3.5019526012122473	3.6267557930026117	7.098690946361282	5.554125277385353	5.437444414246913	7.108401057956795	6.910947110078329	6.335199295888064	5.646010860840904	7.127010762313856	6.33186147773352	6.560303376498386	6.964994835849496	5.962686199163801	6.257372777806527	6.09259121837346	5.318564036345116	5.063624403870897	5.323208193951141	5.783035711401167	5.483923517164212	6.094258132914856	6.208728674585	6.5255931284443625	6.988767845915691	7.222827106867599	6.9481977183537404	5.678242268913546	5.299305942578534	4.349950246865055	6.22065496736455	5.89652057909855	5.814202158335504	6.016801822137604	6.776662601802786	5.761319244205184	6.532069891914088	6.337579843163081	5.128113528229904	6.325856239373484	5.498994115774987
hsa-miR-186-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22401371099471512	0.2201075653245425	0.0	0.15744467192588402	0.24352241544965067	0.2945850171763234	0.0	0.0	0.22166781378585407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14891329124540018	0.0	0.0	0.0	0.31127227160834664	0.0	0.0	0.41924060009403186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31514921667144824	0.0	0.0	0.25793543346342346	0.0	0.0	0.0
hsa-miR-186-5p	7.2901986180047516	7.364383645751025	6.884898089384599	6.966025129187859	7.5548653756926765	8.155062893508587	7.275855786079281	7.658713183278692	7.120181058706356	7.050721818316215	7.616326166671124	7.429413639990079	7.471419349411144	7.125890433719268	7.40673659045001	7.453013811709493	7.477901273909931	7.640120050105738	7.300887493357416	7.208163594749086	7.146607062278977	6.455481871140679	6.375477935865941	7.020699930472814	7.2220536361525	7.081435272679336	7.471209725000735	7.67749430623061	7.503080936710237	7.881172614863265	7.828307629185778	7.578623247660029	6.869595785108197	7.317906514431446	6.412836787228938	7.087592378904846	7.306347648001961	7.395562304153618	7.270156549856906	7.854671868371049	6.998778948124374	7.35204590137765	7.174892568302618	7.126183009762251	7.442453931839392	6.852860290460276
hsa-miR-187-3p	4.987316394855507	5.887580203887889	4.229221854666409	5.877313597230731	5.935353814396933	2.1515375282840803	0.0	2.178730060370696	2.9556173918345388	4.227642992424139	2.0403201863225324	1.3051166818409816	3.596943961011101	2.418626882458858	1.4975606528141736	3.4104345893367976	3.010500516909342	2.0265425459689435	2.1969063843141092	1.7201946360501998	2.7577941037934757	2.230169084667242	0.49373517279867274	1.4540411332642171	2.2092654545013763	1.3236452636132796	1.8639546899404822	1.1401289532484733	2.4275021134456205	2.280862415863197	1.9509907662463861	1.7307496684995884	1.7738142903205025	1.572263418333522	2.797794543708661	1.777483762181066	2.180915739182397	0.6100828083133121	0.0	1.8818774243392662	1.7511547475422722	2.0510032912089913	1.6569214882480796	2.0105357320185173	2.261092598326319	1.773347088490644
hsa-miR-187-5p	0.0	1.2348328601637069	2.186198831636514	0.0	3.262937931081722	0.0	0.0	0.0	0.2201075653245425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1988523595536372	0.0	0.0	0.14891329124540018	0.0	0.2228014564558567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15725695876589613
hsa-miR-188-3p	0.0	0.0	1.7516202772457403	1.2686308481757018	0.0	0.0	0.0	0.5887426795995649	0.0	0.0	0.0	0.24352241544965067	0.0	0.18930400972419145	0.24167532085013085	0.41376919712891075	0.2650404054754371	0.0	0.27605528343805513	0.0	0.1988523595536372	0.0	0.0	0.4073005506282144	0.68173374807112	0.2228014564558567	0.28688518549923214	0.31127227160834664	0.41888424800738455	0.0	0.41924060009403186	0.0	0.26499358752277424	0.2860543020647304	0.0	0.5710995564477116	0.0	0.0	0.26360029486936465	0.0	0.5297483077583058	0.24481118102055086	0.25793543346342346	0.0	0.0	0.0
hsa-miR-188-5p	0.0	0.0	0.0	0.0	0.0	0.0	1.2744637729173016	1.815443211614864	0.8671865253330611	0.6526819251758128	0.8537318355157469	0.9406540443715291	1.3705687654673504	1.0852262123109355	0.24167532085013085	0.8721622840346314	1.3859045683325224	0.6566575691263882	0.7072053397506953	1.3820396794757164	0.798195492556993	0.5119611007567194	0.0	0.283883863704799	1.3277825905605924	0.7381106003824655	0.7311921439803946	0.567158817822818	0.7431154784611073	1.2401563446304724	0.8821020346700319	0.5075529303105255	1.1439055211782787	1.0679862257482686	0.42246468162793144	1.1467455313361952	0.32476229148364755	0.6100828083133121	1.1393546993316732	1.5622412594717963	0.9163655200684031	0.454044627086456	0.0	1.2005540813429154	1.0811679122961957	0.5466197009192522
hsa-miR-18a-3p	2.7570193128231177	2.3393148269592534	1.7516202772457403	2.386254775981314	2.897147188335129	3.5019526012122473	3.2501328837002026	1.3287253014948348	0.2201075653245425	0.0	1.4487154236683233	0.7953667928783217	0.2945850171763234	0.5065415719868065	0.4486152979274564	0.22166781378585407	0.2650404054754371	0.2535561431210257	0.0	0.7556931037460699	0.798195492556993	0.6489099401000612	0.0	0.283883863704799	0.9306233616027307	0.0	0.0	0.31127227160834664	0.41888424800738455	0.7494232690718884	0.743684690314895	0.5075529303105255	0.0	0.2860543020647304	0.0	0.0	1.0070750790894818	0.0	0.26360029486936465	0.9829927045852558	0.373826221315338	1.1982198825534138	0.47667466644609685	0.0	0.9203684086362177	0.2990449138191675
hsa-miR-18a-5p	0.0	0.0	1.1267632388972264	0.0	1.6552783246247131	0.0	0.7736119239108157	4.403091763259041	2.8929731925745132	2.3232592628088238	4.4202032961042015	3.922077199426548	3.541887696393256	2.7842878179444592	3.6213629661553655	2.620235938254407	3.010500516909342	3.150206074104278	2.3833834895052597	3.4721182907963204	3.2134961413627225	2.0928509546761394	1.279946698428194	2.6367364865951872	2.616960649727264	1.9407145163647537	1.3448420725638035	2.3486926270362836	2.557030600289932	3.197464070762997	3.954253081924251	3.8146263753353615	2.387981421001375	1.860610011328612	2.0221678136779224	2.87056608030045	2.333231626688663	1.0375183191642672	2.538860649194751	4.117479113192766	2.758688007084978	2.538135742126708	2.2386521576269045	2.2912610105874864	3.4648947737995615	1.8211493988536835
hsa-miR-18b-3p	0.0	0.0	0.0	1.2686308481757018	0.0	1.4444048007443626	0.0	0.22401371099471512	0.0	0.0	0.5471928753749351	0.6337928680627373	0.0	0.18930400972419145	0.0	0.0	0.0	0.0	0.0	0.0	0.1988523595536372	0.0	0.2678867536536741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22479569243178413	0.27598250308707584	0.0	0.0	0.22664120635521484	0.0	0.32476229148364755	0.0	0.48639678680488835	0.0	0.0	0.0	0.47667466644609685	0.0	0.0	0.0
hsa-miR-18b-5p	0.0	0.0	0.0	1.2686308481757018	0.0	0.0	0.0	1.8827040483637938	0.5796255301411617	0.0	1.386446238058831	1.8376667653305507	0.7481145710495931	0.3566250426500078	0.7903212413782836	0.22166781378585407	0.4888639779156917	0.6566575691263882	0.0	0.29804926959978084	1.0246704741429749	0.5119611007567194	0.0	0.9029395434888299	0.38076616479726855	0.2228014564558567	0.28688518549923214	0.0	0.5900892231020343	0.0	1.3319950405552659	1.038500796418542	0.0	0.7293595663534371	0.22664120635521484	0.0	0.32476229148364755	0.6100828083133121	0.0	1.4377509613190864	0.6704503808857276	0.0	0.0	0.2825938458608122	0.5323661015882173	0.15725695876589613
hsa-miR-1908-3p	0.0	1.2348328601637069	2.790441240505072	0.0	1.6552783246247131	2.6239875446347622	0.0	0.0	0.0	0.0	0.0	0.0	0.2945850171763234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1908-5p	0.0	0.0	0.0	0.0	0.0	1.4444048007443626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22459181924542543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1909-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.7736119239108157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-190a-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6526819251758128	0.29938518042312284	0.0	0.0	0.0	0.0	0.0	0.0	0.2535561431210257	0.27605528343805513	0.0	0.1988523595536372	0.19155728926062243	0.0	0.14891329124540018	0.0	0.0	0.0	0.31127227160834664	0.41888424800738455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32476229148364755	0.0	0.26360029486936465	0.31514921667144824	0.1989874604932469	0.0	0.0	0.5187967029717622	0.0	0.0
hsa-miR-190a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.126138018540668	3.0732922983861304	1.9487651851065528	4.588683818147094	4.055696256338885	2.581039455673992	3.026957485839967	4.076024093613333	2.8700829750992534	4.148819062033584	4.529592034809065	2.992591336909378	4.751213925974007	3.3660356321186917	3.1621717344003453	1.3963474416145625	3.0314735930791104	2.007314414967889	2.061068424464152	3.2265285284464764	2.598563001317018	3.6189343573821366	3.365783355749869	4.419675130797698	4.225640920043928	3.0102561489000967	2.6469054043338693	2.6492327667842748	1.968618922858103	2.403754988420019	1.8606585710686163	3.1405104790166973	3.2173503335189886	3.303568338445667	2.583354749997481	3.4573421706357763	2.774472183812908	3.6300129683181543	2.2631663972360094
hsa-miR-190b	0.0	0.0	0.0	1.2686308481757018	0.0	0.0	0.0	0.0	1.3123072870889627	1.100423255291491	0.5471928753749351	0.6337928680627373	0.2945850171763234	0.18930400972419145	0.6295614490688592	0.9974622797291285	0.4888639779156917	0.8225818331331802	1.0387152937732098	1.102593820469688	0.5294260236724391	0.19155728926062243	0.49373517279867274	1.4540411332642171	0.38076616479726855	0.0	0.0	0.31127227160834664	1.1237498145510425	0.29518253552474727	0.0	0.27598250308707584	0.0	0.7293595663534371	1.6046839778981499	0.5710995564477116	0.8134213973708188	1.3668343999908266	0.0	0.7927895497545661	0.1989874604932469	0.7988805942828601	1.4656592677037572	2.5793580599421175	0.7393719315487325	0.7578672236859694
hsa-miR-191-3p	3.117690957922052	4.9438227760988065	4.034556894265345	4.162849431937584	5.5938458205368615	3.7060372120444356	5.421665022278145	1.0056665604561208	0.0	0.6526819251758128	0.15744467192588402	1.4086666274494992	0.2945850171763234	0.18930400972419145	0.4486152979274564	0.7349357751859129	0.4888639779156917	0.2535561431210257	0.27605528343805513	0.5449420199579046	0.1988523595536372	0.5119611007567194	0.0	0.14891329124540018	1.1428267731811965	0.2228014564558567	0.0	0.31127227160834664	0.22459181924542543	1.0943719452169374	0.22479569243178413	1.1794539749812991	0.4887837972188442	0.5246674885872051	0.7488308016111926	0.7895065456864677	0.5896830731987885	0.0	0.26360029486936465	1.4377509613190864	0.1989874604932469	1.0769872989634293	0.0	0.0	0.0	0.0
hsa-miR-191-5p	8.932741643827196	10.425052116080606	9.630965501588195	9.52211053273891	10.770391089381674	10.006660747106068	10.751354833561855	8.032710301034053	7.485192414404468	7.778324203411612	7.998419131968345	7.748433730434213	7.527406774172994	7.537617683234105	7.498344785409621	7.394406186831918	7.124608196119633	6.989197838968531	6.890820594009874	7.3159808740290275	7.588934147881681	6.7075649071047385	6.753797869417716	7.094869830344526	8.251933657996505	7.15428014088858	7.340228432532864	7.01778800310467	6.979063116175326	7.537690059500382	7.37858202670277	7.745230865823473	7.142974692362451	7.755784019656512	7.008437699001949	7.365523792821477	7.487742352599768	7.391045407706319	7.014593000916546	8.207880041915336	6.919919935001171	7.198846014142184	7.188510191721583	7.388985930691805	7.85077518128543	6.433832422800689
hsa-miR-1910-5p	1.5459653335233432	2.6812610572764553	2.5197257620372016	0.0	1.6552783246247131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2650404054754371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3136263236940847	0.0	0.0	0.26360029486936465	0.0	0.0	0.24481118102055086	0.0	0.0	0.0	0.0
hsa-miR-1911-5p	1.5459653335233432	0.0	0.0	1.933065007765823	2.897147188335129	0.0	0.0	0.22401371099471512	0.41103662339925473	0.0	0.42860315427874124	0.0	0.2945850171763234	0.0	0.0	0.0	0.0	0.0	0.7072053397506953	0.0	4.496756478828987	0.6489099401000612	0.2678867536536741	0.283883863704799	0.0	1.416826172366105	0.28688518549923214	0.0	0.7431154784611073	0.0	0.41924060009403186	0.27598250308707584	0.0	0.908585399274146	0.0	0.3136263236940847	0.32476229148364755	0.6100828083133121	0.26360029486936465	0.7927895497545661	0.6704503808857276	0.454044627086456	0.47667466644609685	1.330362826751594	0.9203684086362177	0.42813646144978074
hsa-miR-1912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22401371099471512	0.0	0.0	0.0	0.0	0.0	0.0	0.24167532085013085	0.0	0.0	0.0	0.5076769032193209	0.0	2.907378661264074	0.0	0.0	0.14891329124540018	0.38076616479726855	0.7381106003824655	0.0	0.31127227160834664	0.0	0.0	0.22479569243178413	0.27598250308707584	0.0	0.7293595663534371	0.0	0.0	0.5896830731987885	0.0	0.0	0.31514921667144824	0.0	0.0	0.0	0.0	0.2906009044981773	0.0
hsa-miR-1913	0.0	0.0	1.1267632388972264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22166781378585407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29518253552474727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31514921667144824	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1914-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22479569243178413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1914-5p	0.0	2.6812610572764553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38076616479726855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-1915-3p	0.0	0.0	0.0	1.2686308481757018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31127227160834664	0.22459181924542543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-192-3p	0.0	0.0	1.1267632388972264	1.2686308481757018	0.0	0.0	7.467336714064615	1.4221172290264916	1.9879639320846274	0.6526819251758128	1.9992994667072486	0.7953667928783217	0.0	1.0852262123109355	0.7903212413782836	0.22166781378585407	1.006009650522143	1.1062493190680884	0.5076769032193209	0.9395451156327945	1.4716657833335676	0.7739784222127954	0.0	0.4073005506282144	1.1428267731811965	1.2240278664524624	1.214137544989011	0.7844238556447275	0.41888424800738455	0.5401070765627612	1.3319950405552659	0.5075529303105255	1.4929690549442665	1.211514351699049	0.42246468162793144	0.9791553077529094	0.8134213973708188	1.0375183191642672	0.26360029486936465	0.7927895497545661	1.0252039323795321	1.3100500489124107	0.9846486978413033	0.8995774237297974	1.7885378645969128	0.5466197009192522
hsa-miR-192-5p	4.587360566358977	5.065442161647061	3.926397278666432	4.720711049630953	5.055177981345426	4.7453760129702545	12.673857861384233	8.234470520347703	7.6774945160037245	7.081517170341319	8.855014482636864	7.825303531144084	7.268057372315905	7.33328105027989	8.098033258254256	7.48010693415745	7.7787996717252765	8.491537823494546	7.159083110847997	7.911736474276698	7.974388695535715	7.460093525970253	7.372104053519837	7.673239248465955	7.650663590396577	7.608942858344749	7.665073894769605	7.5461128439889915	8.031146548826277	7.467248243391808	8.362463108006834	7.611654740399263	7.962369906249527	7.828572042230961	6.915948109208634	7.747731250935123	7.806842578444634	7.561523289741036	7.950576865872868	7.963097522533955	7.60100948526057	7.414371082970324	7.516193585232332	7.096836974393461	7.680759753817911	7.361232198691239
hsa-miR-193a-3p	0.0	1.8902838681423664	1.1267632388972264	1.933065007765823	0.0	1.4444048007443626	0.0	3.2064785425314577	2.7935911893960275	2.8665059412360354	3.0266612108524544	2.821307777901537	2.4674470721747306	2.596383383019105	1.7530668145644877	2.732648809951237	2.688198716626907	1.8836163637626264	2.0576901820191	2.800434481706733	2.8493923983965996	2.8290006380399912	2.0924394660202945	2.231726126324384	2.8763098431362373	2.324217199297343	1.4646825452353958	2.415333043862691	2.5977453085891424	2.7389851294831837	2.2863104915371943	3.23767628533751	2.858090827611337	2.4292195167279536	2.138208981685644	1.8762143431843878	2.766920623147096	1.0375183191642672	2.204289155410069	2.2946193467411087	2.660866504028388	2.8654994053946647	2.177532929352282	2.526158258653978	2.4496914798630316	1.8211493988536835
hsa-miR-193a-5p	11.539638891172055	10.778522695066204	11.456292311474092	11.830235664840453	11.437904433302716	11.31073784345348	9.319402180451972	7.374647258892331	6.7277927064356335	7.215277582121342	7.349840827309165	7.2264953180688885	7.594890158767252	6.722456239650536	7.033711053849031	7.501420959470124	7.90676194605431	7.142246896424136	7.0369815237061655	6.916345340351643	7.399886284205398	7.655638072642175	7.4733089694654495	7.0925729045804795	8.228880266747423	7.466368994113652	7.456828412580055	6.531452409741751	7.240833106798225	7.7655106622202545	7.413245436009947	7.825190987604793	7.919759143242485	7.21305816138088	6.283340960953969	6.9327584356036445	7.369380942632121	7.218233422372874	7.249397670842275	7.190015794448684	7.049591304115407	7.231170340111543	7.186572668888125	7.227561558128638	6.919512924524363	6.435752986573289
hsa-miR-193b-3p	7.980249247653731	8.305491816028164	6.996095484007545	6.829675107548748	7.069208603289654	7.673398234755493	7.289006592985361	3.575143137768334	3.7039745852027894	3.8806963623311916	2.806554284806245	4.11813442740538	3.5696784455641675	2.8133566531895964	3.2586921722810667	3.4765024248527743	3.4438473683019604	2.8376497089954906	2.992591336909378	3.2465284266706123	3.3240734883080147	2.542965157397655	2.609062664737144	2.559009660729451	3.5324615659829446	2.665374495758743	3.6870813407369125	3.23695949768144	3.4289334327644365	3.7041118627973564	3.659263587753842	3.748277186285557	3.8984520600840136	3.042107177894662	3.3241917781621892	2.6649856069873135	3.2220496235891583	2.3814978307279837	3.038602686262624	3.2547318126521243	3.214432037495636	3.330837471349278	3.48282848345558	3.2713053642640726	3.06418234328373	2.457181387572323
hsa-miR-193b-5p	6.417510440276579	5.424914184474478	5.142691094051629	3.7744131009591007	6.168816585520656	4.187059220671734	4.730292131120766	1.3287253014948348	0.7305588562030635	1.9487651851065528	0.9429681695144592	1.0726394395559729	1.0926543934913264	0.5065415719868065	1.1868517756151251	1.2194918049246735	1.006009650522143	1.54666999892892	1.0387152937732098	0.29804926959978084	1.2203699085219206	0.3606356654298535	1.3963474416145625	1.3347261876015106	0.9306233616027307	0.7381106003824655	1.0704010564494362	1.1401289532484733	1.007683267898138	1.2401563446304724	0.8821020346700319	1.425753181282905	1.7738142903205025	1.572263418333522	0.5948569378411138	0.9791553077529094	1.0070750790894818	0.6100828083133121	0.6793448434446299	1.3014951483695336	0.7986413144004993	0.9446248861560831	0.9846486978413033	1.2005540813429154	1.0811679122961957	0.6561065193919031
hsa-miR-194-3p	3.405988178589605	3.5641740500148673	3.6822167337726883	1.933065007765823	4.346854488448926	3.2641649870191776	11.723954737431951	0.0	0.2201075653245425	0.0	0.15744467192588402	0.7953667928783217	0.9306453705360394	0.5065415719868065	0.4486152979274564	0.5832711832913156	0.4888639779156917	0.8225818331331802	0.5076769032193209	0.0	0.37358684986691976	0.7739784222127954	0.688966826895334	0.283883863704799	0.0	0.2228014564558567	1.214137544989011	0.7844238556447275	0.5900892231020343	0.7494232690718884	0.743684690314895	1.038500796418542	1.0058695813733427	0.908585399274146	0.22664120635521484	0.3136263236940847	0.32476229148364755	0.6100828083133121	0.8495054510028782	0.5736466097044285	1.0252039323795321	1.0769872989634293	0.6665737695822409	0.5187967029717622	0.5323661015882173	0.2990449138191675
hsa-miR-194-5p	3.851994540206479	4.585575126238085	2.790441240505072	4.720711049630953	4.623412417372879	4.436832287693004	11.44542880732315	7.413545859542511	6.470609568814238	5.918795181939054	7.928441939459945	7.364894192789364	6.933037725816983	6.4901749054133635	7.6709376443284265	6.960745082724785	7.3499883433318836	7.964767961216692	6.3645633384531735	7.059727900416744	6.99940555354947	6.565554512457906	6.068453446455267	6.710561813680968	6.757846842795589	6.730754305694607	7.1137643951847895	6.813666656377036	7.256811081208749	6.8017870579025255	7.751370911297331	7.2211553074744685	6.854592570276861	6.7404200009246305	5.8533953843948225	6.791268778121982	6.808404943793539	6.766874681033039	6.820985231008152	7.010438940924615	6.845804507321964	6.9257545828360225	6.7895873333145325	6.178024534920966	6.9115124701088835	6.5014110002675585
hsa-miR-195-3p	5.228044554443383	4.878938968884058	4.989854278184386	5.338466692897927	4.623412417372879	5.07504476590882	4.841582363410072	2.28199651329137	2.103131208139944	1.7173646409622965	1.8224521696667315	2.0447276933111342	2.581039455673992	2.1260227730367394	2.3253942810888333	2.4109114340276068	2.5459863778696756	2.156576792236675	2.2617807308786806	2.15127851185498	2.3612008615431046	2.395027878448998	1.604274731744161	1.9766635541655952	2.38638715250026	2.172150568638625	1.948617437601903	2.1280360655524144	2.8205012939568284	2.139339581721468	3.288035236649222	2.1286544869838595	2.146564658171573	1.945200466155918	1.757666103781687	1.6714969532704438	2.259082888090628	2.5203270328174674	1.9284995668997735	1.6768373961879284	2.5917614687256094	1.7673114764978106	2.6963179029366433	2.680211083815006	2.261092598326319	2.155407523298745
